Date,Type,Link
2022-07-18 16:47:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952440507264376832
2022-07-14 19:43:28,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6953389252353146880
2022-07-13 14:11:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952987774278930432
2022-07-11 17:41:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952315168856973312
2022-07-06 15:41:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950473199000186880
2022-07-05 18:24:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6950151789585334273
2022-07-05 17:41:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949799289820786688
2022-06-29 21:07:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947972280824082432
2022-06-28 15:23:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6942910276614729728
2022-06-28 15:23:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6945059003668324352
2022-06-23 16:24:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6945502798834794496
2022-06-21 21:28:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6943620475986087936
2022-06-17 18:52:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6943625377336475648
2022-06-16 17:40:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940710885283835905
2022-06-15 18:22:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6942587318260162560?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6942587318260162560%2C6942656151863926784%29
2022-06-15 18:22:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6942587318260162560?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6942587318260162560%2C6942871545518206978%29
2022-06-08 01:18:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940011204161544192
2022-06-02 18:00:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6938157321613172736
2022-05-31 14:53:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6937391772213919744
2022-05-14 12:56:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6930219997189353473
2022-05-08 18:43:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6922231968604573696
2022-04-15 19:55:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6920799283529093121
2021-07-13 00:22:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820505520361754624
2021-06-17 21:07:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6810292551807983616
2020-11-18 23:51:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734955136613007360
2019-12-18 15:45:29,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6612998213584715776
2019-07-24 21:37:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6559107761022599168
2018-12-17 16:48:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6479522272766939136
2018-04-11 16:30:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6389857509536075776
2017-08-30 21:32:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6308511760316014592
2017-04-11 22:19:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6257615302750797824
2015-12-22 22:09:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6083722305895231488
2015-12-22 22:09:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6085151604191883264
2015-12-22 22:09:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6085124069475250176
2015-12-11 20:01:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6081155453742514176
2014-05-16 22:32:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A9008316619742469814?commentUrn=urn%3Ali%3Acomment%3A%28article%3A9008316619742469814%2C5873183419713740800%29
